time_ms,Bt
44.9663979,0.3195196674208652
44.9673979,0.319511555345381
44.9683979,0.3195034281405821
44.9693979,0.3194953023111563
44.9703979,0.3194872122418868
44.9713979,0.3194791331757423
44.9723979,0.3194710472326271
44.9733979,0.3194629722926368
44.9743979,0.3194549097311798
44.9753979,0.319446849920504
44.9763979,0.319438798362172
44.9773979,0.3194307509299942
44.9783979,0.3194226966208457
44.9793979,0.319414639560916
44.98039790000001,0.3194065687470799
44.9813979,0.3193984814285565
44.9823979,0.3193903872330975
44.9833979,0.3193822724067967
44.9843979,0.3193741507035603
44.9853979,0.3193660523819471
44.9863979,0.3193579609372693
44.987397900000005,0.3193498694925915
44.9883979,0.319341782174068
44.9893979,0.319333687978609
44.9903979,0.3193255800292437
44.9913979,0.3193174693290972
44.9923979,0.3193093655059214
44.993397900000005,0.3193012809382143
44.9943979,0.319293215625976
44.9953979,0.3192851448121753
44.9963979,0.319277057493687
44.9973979,0.3192689495443218
44.9983979,0.319260836093394
44.9993979,0.3192527267686557
45.0003979,0.3192446270716342
45.0013979,0.3192365301253939
45.0023979,0.3192284318037807
45.0033979,0.3192203334821674
45.0043979,0.3192122255328374
45.0053979,0.3192041203342886
45.0063979,0.3191960247634565
45.0073979,0.3191879333187787
45.008397900000006,0.3191798418741009
45.0093979,0.3191717463032689
45.0103979,0.3191636424800931
45.0113979,0.3191555359061361
45.0123979,0.3191474224552083
45.0133979,0.3191393090042805
45.014397900000006,0.3191312120580403
45.0153979,0.3191231247395167
45.0163979,0.3191150429225558
45.0173979,0.3191069776102823
45.0183979,0.3190989260519151
45.0193979,0.3190908744935478
45.0203979,0.3190828201843994
45.0213979,0.3190747727522216
45.0223979,0.3190667376985771
45.0233979,0.3190586957679618
45.0243979,0.3190506318310966
45.0253979,0.3190425541403251
45.0263979,0.3190344764495536
45.0273979,0.3190263987587821
45.0283979,0.3190183334465086
45.0293979,0.3190102777619871
45.0303979,0.3190022317052176
45.0313979,0.3189941925253836
45.0323979,0.3189861602224851
45.0333979,0.3189781320457761
45.0343979,0.3189700901151608
45.0353979,0.3189620440583561
45.0363979,0.3189540076293033
45.0373979,0.3189459725756589
45.0383979,0.3189379223926998
45.0393979,0.3189298708343325
45.0403979,0.318921815149811
45.0413979,0.318913753963727
45.042397900000005,0.3189056927776429
45.0433979,0.3188976274654047
45.0443979,0.3188895649039476
45.0453979,0.3188815023424906
45.0463979,0.3188734232763461
45.0473979,0.318865338708639
45.048397900000005,0.3188572610178675
45.0493979,0.318849183327096
45.0503979,0.318841109762514
45.0513979,0.3188330348225238
45.0523979,0.3188249695102503
45.0533979,0.3188169138257288
45.0543979,0.318808854015053
45.0553979,0.3188007887028147
45.0563979,0.318792730267512
45.0573979,0.318784669081428
45.0583979,0.3187765982676273
45.0593979,0.3187685302046077
45.0603979,0.3187604786462756
45.0613979,0.3187524532203479
45.0623979,0.3187444250436389
45.063397900000005,0.3187363872392131
45.0643979,0.3187283549363499
45.0653979,0.3187203281350491
45.0663979,0.3187122917059963
45.0673979,0.3187042401476291
45.0683979,0.3186961734599826
45.069397900000006,0.3186880998954005
45.0703979,0.3186800345831622
45.0713979,0.318671981649422
45.0723979,0.3186639259649005
45.0733979,0.3186558606526622
45.0743979,0.3186477788357363
45.0753979,0.3186396640094356
45.0763979,0.3186315491831348
45.0773979,0.3186234742431445
45.0783979,0.3186154323125293
45.0793979,0.318607378003416
45.0803979,0.3185993168173319
45.0813979,0.3185912556312479
45.0823979,0.3185831779404764
45.0833979,0.3185750919973611
45.084397900000006,0.3185670198081521
45.0853979,0.3185589558712869
45.0863979,0.3185508946852028
45.0873979,0.3185428431268356
45.0883979,0.3185347846915329
45.0893979,0.3185267097515426
45.0903979,0.3185186279346168
45.0913979,0.318510546117691
45.0923979,0.3185024656761382
45.0933979,0.3184943948623375
45.0943979,0.318486317171566
45.0953979,0.3184782202253257
45.0963979,0.3184701095252144
45.0973979,0.3184620070774469
45.0983979,0.3184539307620836
45.0993979,0.3184458778283434
45.1003979,0.3184378317715386
45.1013979,0.3184297870901422
45.1023979,0.3184217437841539
45.1033979,0.3184137032289468
45.1043979,0.3184056612983316
45.10539790000001,0.3183976083645913
45.1063979,0.318389543052353
45.1073979,0.3183814749893335
45.1083979,0.3183734138032495
45.1093979,0.3183653457401947
45.1103979,0.3183572776771399
45.1113979,0.3183492206172101
45.112397900000005,0.3183411731850324
45.1133979,0.3183331257528547
45.1143979,0.3183250741944874
45.1153979,0.318317008882214
45.1163979,0.3183089243144718
